,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.4639635893532736,29,35,62,0.6,44,smooth
1,1,4,0.25605761619852085,17,35,62,0.6,44,smooth
2,2,5,0.33313133632137926,20,35,62,0.6,44,smooth
3,3,2,0.8353065612106478,52,35,62,0.6,44,smooth
4,4,1,0.9921308747257582,61,35,62,0.6,44,smooth
5,5,6,0.4800337146997511,29,35,62,0.6,44,smooth
6,6,7,0.5469343536002171,34,35,62,0.6,44,smooth
7,7,8,0.5590460607831814,36,35,62,0.6,44,smooth
8,8,9,0.5321925734850401,34,35,62,0.6,44,smooth
9,9,10,0.3812546501001692,22,35,62,0.6,44,smooth
10,10,11,0.18944448938884098,12,35,62,0.6,44,smooth
