,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,16,0.07942998123673048,4,30,65,0.4,45,smooth
1,1,17,0.19591244680975642,12,30,65,0.4,45,smooth
2,2,18,0.30581606862494903,19,30,65,0.4,45,smooth
3,3,19,0.3825851950026677,22,30,65,0.4,45,smooth
4,4,20,0.3790120233346004,25,30,65,0.4,45,smooth
5,5,21,0.2578088551559046,17,30,65,0.4,45,smooth
6,6,22,0.10469565873394632,8,30,65,0.4,45,smooth
7,7,19,0.3825851950026677,25,30,65,0.4,45,smooth
8,8,18,0.30581606862494903,17,30,65,0.4,45,smooth
9,9,19,0.3825851950026677,26,30,65,0.4,45,smooth
10,10,18,0.30581606862494903,20,30,65,0.4,45,smooth
