,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.2672390127356191,18,12,68,0.4,17,smooth
1,1,3,0.23465010754664714,15,12,68,0.4,17,smooth
2,2,4,0.3053261393709023,20,12,68,0.4,17,smooth
3,3,5,0.5552177045925577,38,12,68,0.4,17,smooth
4,4,6,0.7067563107107095,47,12,68,0.4,17,smooth
5,5,7,0.6289184070580767,44,12,68,0.4,17,smooth
6,6,8,0.6191900248080037,43,12,68,0.4,17,smooth
7,7,9,0.8319437775363562,56,12,68,0.4,17,smooth
8,8,10,0.938065457672188,63,12,68,0.4,17,smooth
9,9,11,0.6750304111280592,46,12,68,0.4,17,smooth
10,10,9,0.8319437775363562,56,12,68,0.4,17,smooth
