,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.15994255101557264,10,27,71,0.6,19,smooth
1,1,4,0.4896495768012984,34,27,71,0.6,19,smooth
2,2,5,0.7460892199563453,53,27,71,0.6,19,smooth
3,3,6,0.7763280434400782,56,27,71,0.6,19,smooth
4,4,7,0.597087753798208,43,27,71,0.6,19,smooth
5,5,8,0.37827752729866676,28,27,71,0.6,19,smooth
6,6,5,0.7460892199563453,53,27,71,0.6,19,smooth
7,7,6,0.7763280434400782,55,27,71,0.6,19,smooth
8,8,5,0.7460892199563453,53,27,71,0.6,19,smooth
9,9,6,0.7763280434400782,57,27,71,0.6,19,smooth
10,10,5,0.7460892199563453,53,27,71,0.6,19,smooth
