,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.3435247603934746,26,24,75,0,7,rough
1,1,7,0.32202775433377184,25,24,75,0,7,rough
2,2,8,0.5215630870004625,38,24,75,0,7,rough
3,3,9,0.1964169934092946,16,24,75,0,7,rough
4,4,10,0.08373493712820028,6,24,75,0,7,rough
5,5,5,0.19895917342050737,16,24,75,0,7,rough
6,6,4,0.22414747661997342,17,24,75,0,7,rough
7,7,3,0.40825413455391807,32,24,75,0,7,rough
8,8,2,0.39077970106875626,29,24,75,0,7,rough
9,9,1,0.6700168170121686,50,24,75,0,7,rough
10,10,11,0.25324525058047165,19,24,75,0,7,rough
