,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,10,0.1278161429087331,9,14,73,0.4,50,smooth
1,1,11,0.32970452368672754,24,14,73,0.4,50,smooth
2,2,12,0.6235806158000567,46,14,73,0.4,50,smooth
3,3,13,0.723793347479395,54,14,73,0.4,50,smooth
4,4,14,0.4777140856156505,35,14,73,0.4,50,smooth
5,5,15,0.17618121017705604,15,14,73,0.4,50,smooth
6,6,13,0.723793347479395,55,14,73,0.4,50,smooth
7,7,12,0.6235806158000567,45,14,73,0.4,50,smooth
8,8,13,0.723793347479395,53,14,73,0.4,50,smooth
9,9,12,0.6235806158000567,47,14,73,0.4,50,smooth
10,10,13,0.723793347479395,55,14,73,0.4,50,smooth
