,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,16,0.6283557105829345,46,33,72,0,38,rough
1,1,17,0.4855516678212551,36,33,72,0,38,rough
2,2,18,0.7329903376579091,52,33,72,0,38,rough
3,3,19,0.6006166587381232,43,33,72,0,38,rough
4,4,20,0.28391676125891674,21,33,72,0,38,rough
5,5,19,0.6006166587381232,43,33,72,0,38,rough
6,6,18,0.7329903376579091,52,33,72,0,38,rough
7,7,17,0.4855516678212551,34,33,72,0,38,rough
8,8,16,0.6283557105829345,45,33,72,0,38,rough
9,9,18,0.7329903376579091,53,33,72,0,38,rough
10,10,19,0.6006166587381232,44,33,72,0,38,rough
