,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,19,0.46821806831579105,34,25,75,0.2,3,smooth
1,1,18,0.6022751294206893,44,25,75,0.2,3,smooth
2,2,17,0.57992032257058,44,25,75,0.2,3,smooth
3,3,20,0.23436653004093735,16,25,75,0.2,3,smooth
4,4,16,0.4960555805380899,36,25,75,0.2,3,smooth
5,5,15,0.45671478969019946,34,25,75,0.2,3,smooth
6,6,14,0.4865009995963233,37,25,75,0.2,3,smooth
7,7,13,0.5338924283838866,38,25,75,0.2,3,smooth
8,8,12,0.5522743791946265,41,25,75,0.2,3,smooth
9,9,11,0.573711095576146,42,25,75,0.2,3,smooth
10,10,10,0.6317141471277063,47,25,75,0.2,3,smooth
