,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,25,0.04429594070554394,3,22,76,0.4,38,smooth
1,1,26,0.16195114796599755,13,22,76,0.4,38,smooth
2,2,27,0.30795950274569855,24,22,76,0.4,38,smooth
3,3,28,0.390109447685958,31,22,76,0.4,38,smooth
4,4,29,0.33254672210766095,25,22,76,0.4,38,smooth
5,5,30,0.22050460106643954,18,22,76,0.4,38,smooth
6,6,28,0.390109447685958,30,22,76,0.4,38,smooth
7,7,27,0.30795950274569855,24,22,76,0.4,38,smooth
8,8,26,0.16195114796599755,13,22,76,0.4,38,smooth
9,9,28,0.390109447685958,30,22,76,0.4,38,smooth
10,10,27,0.30795950274569855,23,22,76,0.4,38,smooth
