,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.04716160558876339,2,16,67,0.2,52,smooth
1,1,19,0.16465544093761628,11,16,67,0.2,52,smooth
2,2,18,0.29020162837300195,21,16,67,0.2,52,smooth
3,3,17,0.5289522702803197,34,16,67,0.2,52,smooth
4,4,16,0.8213307932327865,55,16,67,0.2,52,smooth
5,5,15,1.0,68,16,67,0.2,52,smooth
6,6,14,0.9323734493858715,63,16,67,0.2,52,smooth
7,7,13,0.6368547507086848,42,16,67,0.2,52,smooth
8,8,12,0.4044416970377967,28,16,67,0.2,52,smooth
9,9,11,0.5117501611414308,34,16,67,0.2,52,smooth
10,10,10,0.7800231456593052,54,16,67,0.2,52,smooth
