,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.16301209158853924,13,5,72,0,0,rough
1,1,4,0.7400032605296465,54,5,72,0,0,rough
2,2,5,0.7182280016954184,52,5,72,0,0,rough
3,3,6,0.6133451376143363,43,5,72,0,0,rough
4,4,7,0.606437546891454,45,5,72,0,0,rough
5,5,8,0.8112858687422094,60,5,72,0,0,rough
6,6,9,0.8049062166121729,58,5,72,0,0,rough
7,7,10,0.7470914133301335,53,5,72,0,0,rough
8,8,11,1.0,70,5,72,0,0,rough
9,9,12,0.5737797402370305,42,5,72,0,0,rough
10,10,11,1.0,73,5,72,0,0,rough
