,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.1654979598046163,13,32,76,0.2,8,smooth
1,1,14,0.4559936025491648,35,32,76,0.2,8,smooth
2,2,15,0.8174652111195516,62,32,76,0.2,8,smooth
3,3,16,1.0,77,32,76,0.2,8,smooth
4,4,17,0.9369317318154856,71,32,76,0.2,8,smooth
5,5,18,0.6574371280473204,50,32,76,0.2,8,smooth
6,6,15,0.8174652111195516,62,32,76,0.2,8,smooth
7,7,16,1.0,76,32,76,0.2,8,smooth
8,8,17,0.9369317318154856,71,32,76,0.2,8,smooth
9,9,18,0.6574371280473204,50,32,76,0.2,8,smooth
10,10,15,0.8174652111195516,63,32,76,0.2,8,smooth
