,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,24,0.22818438083620302,15,25,68,0.6,45,smooth
1,1,23,0.048144105819328105,3,25,68,0.6,45,smooth
2,2,25,0.5105672237726209,35,25,68,0.6,45,smooth
3,3,26,0.7631571180501049,53,25,68,0.6,45,smooth
4,4,27,0.8249261808455867,55,25,68,0.6,45,smooth
5,5,28,0.6451809849839495,45,25,68,0.6,45,smooth
6,6,29,0.40270340591158144,27,25,68,0.6,45,smooth
7,7,26,0.7631571180501049,52,25,68,0.6,45,smooth
8,8,25,0.5105672237726209,34,25,68,0.6,45,smooth
9,9,27,0.8249261808455867,57,25,68,0.6,45,smooth
10,10,28,0.6451809849839495,43,25,68,0.6,45,smooth
