,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,28,0.37128541767129236,27,19,71,0.6,1,smooth
1,1,27,0.5185372681163484,38,19,71,0.6,1,smooth
2,2,29,0.10874238587216563,8,19,71,0.6,1,smooth
3,3,26,0.4725878053535909,35,19,71,0.6,1,smooth
4,4,25,0.33415596295319766,23,19,71,0.6,1,smooth
5,5,30,0.0,0,19,71,0.6,1,smooth
6,6,24,0.20525094446428693,15,19,71,0.6,1,smooth
7,7,23,0.11445927890450941,9,19,71,0.6,1,smooth
8,8,27,0.5185372681163484,35,19,71,0.6,1,smooth
9,9,26,0.4725878053535909,35,19,71,0.6,1,smooth
10,10,27,0.5185372681163484,36,19,71,0.6,1,smooth
