,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.425072974889556,33,23,75,0.6,33,smooth
1,1,7,0.35216448023697766,27,23,75,0.6,33,smooth
2,2,5,0.410173173550744,32,23,75,0.6,33,smooth
3,3,8,0.16970989474439013,13,23,75,0.6,33,smooth
4,4,4,0.37923481770462875,28,23,75,0.6,33,smooth
5,5,3,0.32766234960017343,24,23,75,0.6,33,smooth
6,6,9,0.0077731929093036636,0,23,75,0.6,33,smooth
7,7,10,0.0,0,23,75,0.6,33,smooth
8,8,2,0.3028864837325101,22,23,75,0.6,33,smooth
9,9,1,0.3809509173056094,29,23,75,0.6,33,smooth
10,10,5,0.410173173550744,32,23,75,0.6,33,smooth
