,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,15,0.42181490498529856,33,10,75,0.6,71,smooth
1,1,14,0.40923784017282,32,10,75,0.6,71,smooth
2,2,16,0.6700324769318372,51,10,75,0.6,71,smooth
3,3,17,0.9170398153373465,68,10,75,0.6,71,smooth
4,4,18,1.0,75,10,75,0.6,71,smooth
5,5,19,0.9260326282948229,68,10,75,0.6,71,smooth
6,6,20,0.661035616954231,52,10,75,0.6,71,smooth
7,7,17,0.9170398153373465,68,10,75,0.6,71,smooth
8,8,18,1.0,76,10,75,0.6,71,smooth
9,9,19,0.9260326282948229,69,10,75,0.6,71,smooth
10,10,20,0.661035616954231,51,10,75,0.6,71,smooth
