,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,24,0.053840490008198454,4,30,60,0.4,64,smooth
1,1,25,0.07522264578643877,5,30,60,0.4,64,smooth
2,2,26,0.10325471361675888,7,30,60,0.4,64,smooth
3,3,27,0.17571106811324358,13,30,60,0.4,64,smooth
4,4,28,0.23960713894713856,15,30,60,0.4,64,smooth
5,5,29,0.2639429149352961,15,30,60,0.4,64,smooth
6,6,30,0.3072734378775851,16,30,60,0.4,64,smooth
7,7,23,0.03942321410779356,2,30,60,0.4,64,smooth
8,8,22,0.10469565873394632,6,30,60,0.4,64,smooth
9,9,21,0.2578088551559046,16,30,60,0.4,64,smooth
10,10,20,0.3790120233346004,23,30,60,0.4,64,smooth
