,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,25,0.9459541684236629,74,1,77,1,8,smooth
1,1,24,0.9305137307794434,71,1,77,1,8,smooth
2,2,26,0.7834730077799389,61,1,77,1,8,smooth
3,3,27,0.4471186908440719,36,1,77,1,8,smooth
4,4,23,0.9165358779785636,68,1,77,1,8,smooth
5,5,22,0.9716152299746291,73,1,77,1,8,smooth
6,6,21,1.0,76,1,77,1,8,smooth
7,7,28,0.13241878686805494,11,1,77,1,8,smooth
8,8,29,0.0,1,1,77,1,8,smooth
9,9,30,0.07028035564159878,5,1,77,1,8,smooth
10,10,20,0.9473233282924096,73,1,77,1,8,smooth
