,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,19,0.5957131671031876,37,17,64,0,53,rough
1,1,18,0.7226091630829404,47,17,64,0,53,rough
2,2,20,0.2674867256128164,21,17,64,0,53,rough
3,3,17,0.9041910213463321,58,17,64,0,53,rough
4,4,16,0.7457633852229868,47,17,64,0,53,rough
5,5,15,0.45755777891593963,30,17,64,0,53,rough
6,6,14,0.5796455614624194,37,17,64,0,53,rough
7,7,13,0.50703769694252,32,17,64,0,53,rough
8,8,12,0.6392416897223981,41,17,64,0,53,rough
9,9,11,0.8147763414106513,51,17,64,0,53,rough
10,10,10,0.7959223029272313,50,17,64,0,53,rough
