,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,7,0.32491027795947763,20,28,62,0.2,66,smooth
1,1,6,0.4733818245329534,30,28,62,0.2,66,smooth
2,2,5,0.6123986284948025,37,28,62,0.2,66,smooth
3,3,4,0.6480491653925223,41,28,62,0.2,66,smooth
4,4,3,0.45448793352283245,30,28,62,0.2,66,smooth
5,5,2,0.20928544227807314,14,28,62,0.2,66,smooth
6,6,8,0.1438574850974171,10,28,62,0.2,66,smooth
7,7,9,0.0,0,28,62,0.2,66,smooth
8,8,6,0.4733818245329534,28,28,62,0.2,66,smooth
9,9,5,0.6123986284948025,38,28,62,0.2,66,smooth
10,10,4,0.6480491653925223,41,28,62,0.2,66,smooth
