,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,9,0.4749281783754378,31,38,66,0.8,45,smooth
1,1,8,0.6766027793083057,45,38,66,0.8,45,smooth
2,2,7,0.8364356911100591,56,38,66,0.8,45,smooth
3,3,6,0.9355553318168225,62,38,66,0.8,45,smooth
4,4,5,0.8911320550663498,59,38,66,0.8,45,smooth
5,5,10,0.2757490621235896,18,38,66,0.8,45,smooth
6,6,7,0.8364356911100591,56,38,66,0.8,45,smooth
7,7,6,0.9355553318168225,63,38,66,0.8,45,smooth
8,8,8,0.6766027793083057,46,38,66,0.8,45,smooth
9,9,7,0.8364356911100591,55,38,66,0.8,45,smooth
10,10,6,0.9355553318168225,60,38,66,0.8,45,smooth
