,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.0,0,37,70,0.4,1,smooth
1,1,29,0.06221255684903471,2,37,70,0.4,1,smooth
2,2,28,0.3232913844872023,22,37,70,0.4,1,smooth
3,3,27,0.6108862748036404,42,37,70,0.4,1,smooth
4,4,26,0.7300995070794045,51,37,70,0.4,1,smooth
5,5,25,0.6814349059178852,48,37,70,0.4,1,smooth
6,6,24,0.6505292224838615,47,37,70,0.4,1,smooth
7,7,23,0.7083698702984204,49,37,70,0.4,1,smooth
8,8,22,0.7620596281381998,53,37,70,0.4,1,smooth
9,9,21,0.7774497650253868,54,37,70,0.4,1,smooth
10,10,20,0.8214056243670559,55,37,70,0.4,1,smooth
