,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.5054770096476855,37,28,77,0,29,rough
1,1,14,0.3222910746306229,24,28,77,0,29,rough
2,2,15,0.17760798743261713,15,28,77,0,29,rough
3,3,12,0.43514516203794434,34,28,77,0,29,rough
4,4,11,0.7203996978707424,58,28,77,0,29,rough
5,5,10,0.6680373901576594,54,28,77,0,29,rough
6,6,9,0.9368246020200908,73,28,77,0,29,rough
7,7,8,0.8042491713976032,61,28,77,0,29,rough
8,8,7,0.3379684085871966,26,28,77,0,29,rough
9,9,16,0.31154553472201924,23,28,77,0,29,rough
10,10,17,0.25965210547844486,18,28,77,0,29,rough
