,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.3442025165619341,25,29,72,0.6,14,smooth
1,1,14,0.23883891755280665,18,29,72,0.6,14,smooth
2,2,15,0.10880362456680005,7,29,72,0.6,14,smooth
3,3,12,0.3476865408178334,25,29,72,0.6,14,smooth
4,4,11,0.2688497354299004,19,29,72,0.6,14,smooth
5,5,10,0.15199781267246576,12,29,72,0.6,14,smooth
6,6,16,0.10760973434318698,7,29,72,0.6,14,smooth
7,7,17,0.35041176265274776,24,29,72,0.6,14,smooth
8,8,18,0.7050926743899767,50,29,72,0.6,14,smooth
9,9,19,0.8925097889818124,64,29,72,0.6,14,smooth
10,10,20,0.8250639541917311,60,29,72,0.6,14,smooth
