,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,11,0.4519758847934451,27,14,60,0.2,29,rough
1,1,12,0.3488361525184188,22,14,60,0.2,29,rough
2,2,13,0.5582151722355261,31,14,60,0.2,29,rough
3,3,14,0.1613739995862394,9,14,60,0.2,29,rough
4,4,13,0.5582151722355261,34,14,60,0.2,29,rough
5,5,15,0.0,0,14,60,0.2,29,rough
6,6,12,0.3488361525184188,20,14,60,0.2,29,rough
7,7,13,0.5582151722355261,33,14,60,0.2,29,rough
8,8,11,0.4519758847934451,29,14,60,0.2,29,rough
9,9,13,0.5582151722355261,33,14,60,0.2,29,rough
10,10,11,0.4519758847934451,27,14,60,0.2,29,rough
