,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,21,0.19106854195331338,11,33,60,0.4,53,smooth
1,1,22,0.0,1,33,60,0.4,53,smooth
2,2,20,0.5355844461225168,33,33,60,0.4,53,smooth
3,3,19,0.6215563360262073,39,33,60,0.4,53,smooth
4,4,18,0.4689741750163109,28,33,60,0.4,53,smooth
5,5,23,0.1793276037820016,11,33,60,0.4,53,smooth
6,6,24,0.42939765783958866,27,33,60,0.4,53,smooth
7,7,25,0.5976012288064978,35,33,60,0.4,53,smooth
8,8,26,0.7222878057449496,42,33,60,0.4,53,smooth
9,9,27,0.7263949022943949,45,33,60,0.4,53,smooth
10,10,28,0.6192979901943207,37,33,60,0.4,53,smooth
