,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,22,0.27995821157943135,19,13,74,0,20,rough
1,1,23,0.6873480977629163,52,13,74,0,20,rough
2,2,24,0.8578289439670664,62,13,74,0,20,rough
3,3,25,0.835059450382272,60,13,74,0,20,rough
4,4,26,0.5981090253993594,44,13,74,0,20,rough
5,5,23,0.6873480977629163,51,13,74,0,20,rough
6,6,24,0.8578289439670664,64,13,74,0,20,rough
7,7,25,0.835059450382272,62,13,74,0,20,rough
8,8,24,0.8578289439670664,62,13,74,0,20,rough
9,9,25,0.835059450382272,62,13,74,0,20,rough
10,10,24,0.8578289439670664,65,13,74,0,20,rough
