,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,9,0.5878000839880909,42,22,72,0.2,41,rough
1,1,8,0.45783365317589086,33,22,72,0.2,41,rough
2,2,10,0.44934659567159596,33,22,72,0.2,41,rough
3,3,11,0.46254079073727217,33,22,72,0.2,41,rough
4,4,7,0.519606885861228,35,22,72,0.2,41,rough
5,5,12,0.09755767570266988,6,22,72,0.2,41,rough
6,6,6,0.40773236390006595,31,22,72,0.2,41,rough
7,7,5,0.2031138035872445,15,22,72,0.2,41,rough
8,8,13,0.04416305524450133,2,22,72,0.2,41,rough
9,9,14,0.39996084669838433,29,22,72,0.2,41,rough
10,10,15,0.3220108061959721,21,22,72,0.2,41,rough
