,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,16,1.0,74,10,75,0.2,62,rough
1,1,17,0.5187488927640268,39,10,75,0.2,62,rough
2,2,15,0.6215778629619544,47,10,75,0.2,62,rough
3,3,14,0.5561728183291577,41,10,75,0.2,62,rough
4,4,18,0.1493996640954031,12,10,75,0.2,62,rough
5,5,19,0.0,0,10,75,0.2,62,rough
6,6,20,0.3761734089277076,29,10,75,0.2,62,rough
7,7,13,0.44254821428624547,35,10,75,0.2,62,rough
8,8,12,0.5389318183899124,41,10,75,0.2,62,rough
9,9,11,0.9944976369171052,75,10,75,0.2,62,rough
10,10,10,0.9631410498633851,71,10,75,0.2,62,rough
