,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,5,0.4268872318033567,26,32,65,0.6,10,smooth
1,1,6,0.6594606996919687,44,32,65,0.6,10,smooth
2,2,7,0.6609133991634292,43,32,65,0.6,10,smooth
3,3,8,0.6102448899069348,40,32,65,0.6,10,smooth
4,4,9,0.7181598100770484,47,32,65,0.6,10,smooth
5,5,10,0.8265216734120533,55,32,65,0.6,10,smooth
6,6,9,0.7181598100770484,47,32,65,0.6,10,smooth
7,7,10,0.8265216734120533,55,32,65,0.6,10,smooth
8,8,9,0.7181598100770484,47,32,65,0.6,10,smooth
9,9,10,0.8265216734120533,52,32,65,0.6,10,smooth
10,10,9,0.7181598100770484,48,32,65,0.6,10,smooth
