,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.057106853394800414,6,9,72,0.4,79,smooth
1,1,7,0.15924531362378816,11,9,72,0.4,79,smooth
2,2,8,0.18557101699505146,14,9,72,0.4,79,smooth
3,3,9,0.09196763479439576,8,9,72,0.4,79,smooth
4,4,10,0.06402450560681668,4,9,72,0.4,79,smooth
5,5,7,0.15924531362378816,11,9,72,0.4,79,smooth
6,6,8,0.18557101699505146,15,9,72,0.4,79,smooth
7,7,7,0.15924531362378816,12,9,72,0.4,79,smooth
8,8,8,0.18557101699505146,13,9,72,0.4,79,smooth
9,9,7,0.15924531362378816,12,9,72,0.4,79,smooth
10,10,8,0.18557101699505146,13,9,72,0.4,79,smooth
