,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.4800337146997511,33,35,68,0.4,13,smooth
1,1,7,0.5469343536002171,38,35,68,0.4,13,smooth
2,2,8,0.5590460607831814,37,35,68,0.4,13,smooth
3,3,9,0.5321925734850401,36,35,68,0.4,13,smooth
4,4,10,0.3812546501001692,28,35,68,0.4,13,smooth
5,5,7,0.5469343536002171,38,35,68,0.4,13,smooth
6,6,8,0.5590460607831814,38,35,68,0.4,13,smooth
7,7,9,0.5321925734850401,37,35,68,0.4,13,smooth
8,8,7,0.5469343536002171,37,35,68,0.4,13,smooth
9,9,8,0.5590460607831814,40,35,68,0.4,13,smooth
10,10,9,0.5321925734850401,38,35,68,0.4,13,smooth
