,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.3473188344611166,24,20,65,0.4,68,smooth
1,1,14,0.22240736632140698,14,20,65,0.4,68,smooth
2,2,15,0.15789578412695854,9,20,65,0.4,68,smooth
3,3,12,0.43364113723498204,29,20,65,0.4,68,smooth
4,4,11,0.4970772499780818,31,20,65,0.4,68,smooth
5,5,10,0.4960656156447567,33,20,65,0.4,68,smooth
6,6,9,0.34028702833383423,21,20,65,0.4,68,smooth
7,7,16,0.24636195760732174,17,20,65,0.4,68,smooth
8,8,17,0.432799625411233,26,20,65,0.4,68,smooth
9,9,18,0.6511280457304155,42,20,65,0.4,68,smooth
10,10,19,0.8657050895916107,56,20,65,0.4,68,smooth
