,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.34671594460775984,20,24,60,0.4,48,smooth
1,1,7,0.6620576666663932,40,24,60,0.4,48,smooth
2,2,8,0.9068470642522731,55,24,60,0.4,48,smooth
3,3,9,1.0,59,24,60,0.4,48,smooth
4,4,10,0.922082235799452,55,24,60,0.4,48,smooth
5,5,11,0.751695372131809,44,24,60,0.4,48,smooth
6,6,9,1.0,60,24,60,0.4,48,smooth
7,7,8,0.9068470642522731,54,24,60,0.4,48,smooth
8,8,7,0.6620576666663932,39,24,60,0.4,48,smooth
9,9,9,1.0,60,24,60,0.4,48,smooth
10,10,8,0.9068470642522731,52,24,60,0.4,48,smooth
