,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,21,0.2463321778884402,16,13,60,0.6,36,smooth
1,1,22,0.2231820580279656,13,13,60,0.6,36,smooth
2,2,23,0.26508923482942687,18,13,60,0.6,36,smooth
3,3,24,0.37007338242771814,22,13,60,0.6,36,smooth
4,4,25,0.5688641647175368,34,13,60,0.6,36,smooth
5,5,26,0.828632772158036,52,13,60,0.6,36,smooth
6,6,27,1.0,59,13,60,0.6,36,smooth
7,7,28,0.999040540390667,60,13,60,0.6,36,smooth
8,8,29,0.8988260295375563,54,13,60,0.6,36,smooth
9,9,30,0.7679119631727531,46,13,60,0.6,36,smooth
10,10,27,1.0,61,13,60,0.6,36,smooth
