,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.4816591538810011,32,24,64,0.2,11,smooth
1,1,14,0.3368663801928065,20,24,64,0.2,11,smooth
2,2,15,0.22915808651082128,15,24,64,0.2,11,smooth
3,3,12,0.6038025896622993,39,24,64,0.2,11,smooth
4,4,11,0.751695372131809,49,24,64,0.2,11,smooth
5,5,10,0.922082235799452,60,24,64,0.2,11,smooth
6,6,9,1.0,65,24,64,0.2,11,smooth
7,7,8,0.9068470642522731,57,24,64,0.2,11,smooth
8,8,7,0.6620576666663932,43,24,64,0.2,11,smooth
9,9,6,0.34671594460775984,23,24,64,0.2,11,smooth
10,10,5,0.09005114287247813,5,24,64,0.2,11,smooth
