,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,1,0.09322456174753314,6,32,80,0,70,smooth
1,1,2,0.030538578496765268,2,32,80,0,70,smooth
2,2,3,0.0,0,32,80,0,70,smooth
3,3,4,0.1281807788331418,11,32,80,0,70,smooth
4,4,5,0.4268872318033567,33,32,80,0,70,smooth
5,5,6,0.6594606996919687,54,32,80,0,70,smooth
6,6,7,0.6609133991634292,52,32,80,0,70,smooth
7,7,8,0.6102448899069348,49,32,80,0,70,smooth
8,8,9,0.7181598100770484,58,32,80,0,70,smooth
9,9,10,0.8265216734120533,65,32,80,0,70,smooth
10,10,11,0.6338869968157095,50,32,80,0,70,smooth
