,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,4,0.3053261393709023,19,12,63,0,3,smooth
1,1,5,0.5552177045925577,35,12,63,0,3,smooth
2,2,6,0.7067563107107095,46,12,63,0,3,smooth
3,3,7,0.6289184070580767,39,12,63,0,3,smooth
4,4,8,0.6191900248080037,38,12,63,0,3,smooth
5,5,9,0.8319437775363562,52,12,63,0,3,smooth
6,6,10,0.938065457672188,58,12,63,0,3,smooth
7,7,11,0.6750304111280592,41,12,63,0,3,smooth
8,8,9,0.8319437775363562,52,12,63,0,3,smooth
9,9,10,0.938065457672188,58,12,63,0,3,smooth
10,10,9,0.8319437775363562,53,12,63,0,3,smooth
