,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.38317735311027035,29,6,78,0.4,24,rough
1,1,28,0.293347055914774,22,6,78,0.4,24,rough
2,2,30,0.30248078429526476,24,6,78,0.4,24,rough
3,3,27,0.48308349478793566,38,6,78,0.4,24,rough
4,4,26,0.9763356965186142,77,6,78,0.4,24,rough
5,5,25,1.0,78,6,78,0.4,24,rough
6,6,24,0.6590812806609082,52,6,78,0.4,24,rough
7,7,23,0.2323678397811582,17,6,78,0.4,24,rough
8,8,25,1.0,77,6,78,0.4,24,rough
9,9,26,0.9763356965186142,76,6,78,0.4,24,rough
10,10,25,1.0,78,6,78,0.4,24,rough
