,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,5,1.0,63,31,64,0.2,8,rough
1,1,6,0.9768013552482585,64,31,64,0.2,8,rough
2,2,7,0.6433835320897964,42,31,64,0.2,8,rough
3,3,4,0.4897322865532834,32,31,64,0.2,8,rough
4,4,3,0.4409085103028616,28,31,64,0.2,8,rough
5,5,2,0.5289763881655387,32,31,64,0.2,8,rough
6,6,1,0.5518513724643906,35,31,64,0.2,8,rough
7,7,6,0.9768013552482585,62,31,64,0.2,8,rough
8,8,5,1.0,63,31,64,0.2,8,rough
9,9,6,0.9768013552482585,62,31,64,0.2,8,rough
10,10,5,1.0,64,31,64,0.2,8,rough
