,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,19,0.10140121103991097,8,6,79,0,75,smooth
1,1,18,0.3252517192907896,26,6,79,0,75,smooth
2,2,17,0.6092135904892688,46,6,79,0,75,smooth
3,3,16,0.8666690724497781,69,6,79,0,75,smooth
4,4,15,1.0,80,6,79,0,75,smooth
5,5,14,0.9552314851015172,76,6,79,0,75,smooth
6,6,13,0.7489054898283981,59,6,79,0,75,smooth
7,7,12,0.4619808979147282,37,6,79,0,75,smooth
8,8,11,0.21679425747326544,17,6,79,0,75,smooth
9,9,10,0.08884411520956448,6,6,79,0,75,smooth
10,10,9,0.06296905374828676,6,6,79,0,75,smooth
