,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,23,0.1793276037820016,15,33,80,0.8,43,smooth
1,1,24,0.42939765783958866,34,33,80,0.8,43,smooth
2,2,25,0.5976012288064978,49,33,80,0.8,43,smooth
3,3,26,0.7222878057449496,57,33,80,0.8,43,smooth
4,4,27,0.7263949022943949,58,33,80,0.8,43,smooth
5,5,28,0.6192979901943207,50,33,80,0.8,43,smooth
6,6,29,0.4874818943332892,38,33,80,0.8,43,smooth
7,7,25,0.5976012288064978,49,33,80,0.8,43,smooth
8,8,26,0.7222878057449496,60,33,80,0.8,43,smooth
9,9,27,0.7263949022943949,59,33,80,0.8,43,smooth
10,10,25,0.5976012288064978,48,33,80,0.8,43,smooth
