,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,6,0.44589061385168444,31,10,73,0.2,15,smooth
1,1,7,0.37079851452242074,27,10,73,0.2,15,smooth
2,2,8,0.35960917715652857,27,10,73,0.2,15,smooth
3,3,9,0.41419182482629213,30,10,73,0.2,15,smooth
4,4,10,0.5402996893463663,39,10,73,0.2,15,smooth
5,5,11,0.6563840748446259,48,10,73,0.2,15,smooth
6,6,12,0.6777274062581414,51,10,73,0.2,15,smooth
7,7,13,0.5693371098763556,39,10,73,0.2,15,smooth
8,8,14,0.40923784017282,30,10,73,0.2,15,smooth
9,9,15,0.42181490498529856,31,10,73,0.2,15,smooth
10,10,16,0.6700324769318372,49,10,73,0.2,15,smooth
