,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,23,0.04929172473156425,4,7,76,0,1,smooth
1,1,24,0.34678761792195345,26,7,76,0,1,smooth
2,2,25,0.726408910035048,56,7,76,0,1,smooth
3,3,26,0.8930266146657662,68,7,76,0,1,smooth
4,4,27,0.7798297914266749,59,7,76,0,1,smooth
5,5,28,0.6130491126901965,46,7,76,0,1,smooth
6,6,29,0.5495643313519425,42,7,76,0,1,smooth
7,7,30,0.5227952429465417,40,7,76,0,1,smooth
8,8,25,0.726408910035048,53,7,76,0,1,smooth
9,9,26,0.8930266146657662,68,7,76,0,1,smooth
10,10,27,0.7798297914266749,61,7,76,0,1,smooth
