,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.6276551279619781,46,34,75,0.6,13,rough
1,1,28,0.49641852401379677,37,34,75,0.6,13,rough
2,2,26,0.5312093373283556,38,34,75,0.6,13,rough
3,3,29,0.5067742894605382,38,34,75,0.6,13,rough
4,4,25,0.4296481862376541,33,34,75,0.6,13,rough
5,5,30,0.3572727283854258,27,34,75,0.6,13,rough
6,6,24,0.17826120476731133,15,34,75,0.6,13,rough
7,7,27,0.6276551279619781,48,34,75,0.6,13,rough
8,8,28,0.49641852401379677,38,34,75,0.6,13,rough
9,9,26,0.5312093373283556,38,34,75,0.6,13,rough
10,10,29,0.5067742894605382,37,34,75,0.6,13,rough
