,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.0,0,8,65,0.6,47,smooth
1,1,3,0.09683445976732236,7,8,65,0.6,47,smooth
2,2,4,0.24140864802085008,13,8,65,0.6,47,smooth
3,3,5,0.36714124555924,23,8,65,0.6,47,smooth
4,4,6,0.4997156915379242,34,8,65,0.6,47,smooth
5,5,7,0.6691736922988369,43,8,65,0.6,47,smooth
6,6,8,0.8342298616851657,54,8,65,0.6,47,smooth
7,7,9,0.9545863959984454,62,8,65,0.6,47,smooth
8,8,10,1.0,63,8,65,0.6,47,smooth
9,9,11,0.9503491713282913,61,8,65,0.6,47,smooth
10,10,12,0.8572766181145713,58,8,65,0.6,47,smooth
