,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.6521701036770947,53,1,80,0.2,27,rough
1,1,29,0.31765868114575957,26,1,80,0.2,27,rough
2,2,28,0.15248509512563543,11,1,80,0.2,27,rough
3,3,27,0.2773134632013434,22,1,80,0.2,27,rough
4,4,26,0.35123110096587273,29,1,80,0.2,27,rough
5,5,25,0.5324027353705171,43,1,80,0.2,27,rough
6,6,24,0.4912831366039967,40,1,80,0.2,27,rough
7,7,23,0.3944204430771257,33,1,80,0.2,27,rough
8,8,22,0.18197257177408893,15,1,80,0.2,27,rough
9,9,21,0.18990016869279425,16,1,80,0.2,27,rough
10,10,25,0.5324027353705171,42,1,80,0.2,27,rough
