,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,7,0.0,0,0,78,0.8,2,smooth
1,1,8,0.24047814360533465,20,0,78,0.8,2,smooth
2,2,9,0.627919182869412,50,0,78,0.8,2,smooth
3,3,10,0.9224195494889865,72,0,78,0.8,2,smooth
4,4,11,1.0,78,0,78,0.8,2,smooth
5,5,12,0.9181612413089759,71,0,78,0.8,2,smooth
6,6,9,0.627919182869412,50,0,78,0.8,2,smooth
7,7,10,0.9224195494889865,72,0,78,0.8,2,smooth
8,8,11,1.0,79,0,78,0.8,2,smooth
9,9,12,0.9181612413089759,73,0,78,0.8,2,smooth
10,10,10,0.9224195494889865,70,0,78,0.8,2,smooth
