,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,11,0.25324525058047165,21,24,77,0.2,15,rough
1,1,12,0.689789542833985,53,24,77,0.2,15,rough
2,2,13,0.9551612961300019,75,24,77,0.2,15,rough
3,3,14,0.793713173750139,61,24,77,0.2,15,rough
4,4,15,0.5026801185991666,39,24,77,0.2,15,rough
5,5,16,0.09319035128729138,6,24,77,0.2,15,rough
6,6,13,0.9551612961300019,74,24,77,0.2,15,rough
7,7,12,0.689789542833985,54,24,77,0.2,15,rough
8,8,13,0.9551612961300019,74,24,77,0.2,15,rough
9,9,12,0.689789542833985,54,24,77,0.2,15,rough
10,10,13,0.9551612961300019,74,24,77,0.2,15,rough
