,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,8,0.24047814360533465,17,0,66,0.8,11,smooth
1,1,9,0.627919182869412,41,0,66,0.8,11,smooth
2,2,10,0.9224195494889865,62,0,66,0.8,11,smooth
3,3,11,1.0,66,0,66,0.8,11,smooth
4,4,12,0.9181612413089759,60,0,66,0.8,11,smooth
5,5,11,1.0,65,0,66,0.8,11,smooth
6,6,12,0.9181612413089759,59,0,66,0.8,11,smooth
7,7,10,0.9224195494889865,62,0,66,0.8,11,smooth
8,8,9,0.627919182869412,41,0,66,0.8,11,smooth
9,9,11,1.0,67,0,66,0.8,11,smooth
10,10,12,0.9181612413089759,61,0,66,0.8,11,smooth
